feature,tree_cover,grassland,cropland,built_up,bare_sparse,water,abs_mean
NDBI_q75_2020_spring,0.0027058553,0.000538761,-0.003342559,-0.0018603544,0.00069772487,0.0012605146,0.0017342948
NDMI_q25_2020_spring,-0.0027044558,-0.00053855515,0.0033425898,0.001859818,-0.0006978304,-0.0012597304,0.0017338298
LBP_u8_8_2020_spring,0.0024527898,-0.0032072037,-0.00087441626,0.0026427412,0.00010560176,-0.0011185852,0.0017335564
LBP_u8_8_2020_summer,0.0007860732,0.001124638,-0.0013715075,0.0030222493,0.00025806343,-0.0038205865,0.0017305197
B03_mean_2021_spring,0.00041487874,0.0034968462,0.00056732475,-0.001551182,0.00066018634,-0.0035895456,0.0017133272
B06_median_2020_spring,0.0007513034,0.003925519,-0.0047141467,-0.00040604422,8.198233e-05,0.0003616961,0.0017067819
NDWI_q75_2020_summer,0.0025361273,-0.0026062906,-0.00076475495,-0.0017320433,0.0012782433,0.0013008451,0.0017030508
B12_max_2020_summer,0.0014408312,-0.0043913755,-5.9087528e-05,0.003126423,-0.00062600087,0.0005146813,0.0016930666
B03_std_2021_autumn,-0.0014608655,0.0011317446,0.002496948,0.00029404642,0.0011547821,-0.0036140413,0.0016920714
TC_bright_mean_2020_spring,-0.0032607012,8.556617e-05,0.004244232,-0.001793202,-1.4499267e-06,0.0007225213,0.0016846121
B8A_q25_2021_spring,0.0017226757,0.0032941524,-0.0016813517,-0.0015055722,-0.00024170676,-0.0015982192,0.0016739463
NDVI_range_2020_autumn,0.0002870479,-0.0038177173,-0.00117684,0.004050217,4.9486756e-05,0.0006056543,0.0016644938
B06_median_2020_autumn,0.00044355626,-0.0028794208,0.0003137229,0.0041998243,-0.0009371316,-0.0011433938,0.0016528416
B05_min_2020_spring,0.00027838364,-0.003223506,0.0016623059,0.0028612656,0.0001533502,-0.0017325148,0.0016518879
B08_min_2020_autumn,-6.3679974e-05,0.0029536374,0.001955424,-0.004445171,-0.00019349916,-0.00020607798,0.0016362482
B08_max_2020_autumn,-0.0022137233,0.0013057345,0.0033180271,-0.0024804852,0.0002813158,-0.0002094415,0.0016347879
B8A_min_2020_spring,-0.001060696,0.004764741,-0.0024893775,-0.00037025506,6.916055e-05,-0.00091297424,0.0016112007
NDRE1_q75_2021_autumn,0.0019198128,-0.0024256501,0.0022592973,-0.00045889826,0.0006202728,-0.0019060213,0.0015983254
NDBI_median_2020_autumn,5.270415e-05,0.001243548,-0.0012751526,0.002630458,0.0008414034,-0.0034908454,0.0015890185
NDMI_median_2020_autumn,-5.1683466e-05,-0.0012446624,0.0012759487,-0.002629367,-0.0008413388,0.0034908198,0.0015889701
NDBI_median_2020_spring,0.0012844483,0.00038227421,0.002348254,-0.0030847595,0.0007483646,-0.0016788064,0.0015878178
NDMI_median_2020_spring,-0.0012844153,-0.0003827419,-0.0023480512,0.003081732,-0.0007482718,0.0016783817,0.0015872656
NBR_std_2021_autumn,0.0014046709,-0.0015222725,0.0033380059,-0.0017414562,-7.962221e-05,-0.0014066751,0.0015821172
TC_bright_mean_2020_autumn,0.00018312162,-0.0027459199,0.0034119016,-0.001976227,0.0005516595,0.0005708543,0.0015732808
LBP_u8_4_2021_autumn,-0.0011860849,0.0011675821,0.0032957909,-0.0028356921,0.00016630604,-0.0006112942,0.0015437916
B05_q25_2021_autumn,-0.0025439,-0.00032029915,0.004157345,0.00046803764,-0.00076392846,-0.0009887058,0.0015403692
NDVI_iqr_2020_summer,0.003145634,0.00046828864,-0.0046116696,0.00043784446,-1.0567101e-05,0.0005659369,0.00153999
LBP_u8_5_2021_spring,-0.0003888923,-0.0028282588,0.004600969,-0.001078912,-1.2631985e-05,-0.0002898969,0.0015332601
LBP_u8_3_2021_autumn,0.0011151548,0.00012999932,-0.00447364,0.003345548,-8.1519785e-05,-3.7942802e-05,0.0015306341
LBP_u8_8_2020_autumn,0.0015238795,-0.0005315213,-0.0034383729,0.0025164424,0.0004079923,-0.0004784492,0.0014827762
B11_max_2021_summer,-0.00055704097,0.0006940259,0.0015459982,-0.003838114,0.00049825275,0.0016603261,0.0014656264
LBP_u8_7_2021_spring,-0.0026040976,0.0011299253,0.0029548942,-0.0012460522,0.00031233666,-0.0005454303,0.001465456
NDRE1_q75_2020_autumn,-0.0012508016,0.0031987503,0.00038794792,-0.0030391722,0.00071632507,-1.828971e-05,0.0014352143
NDRE1_median_2021_spring,0.0017445788,0.0022558523,-0.0015672883,-0.0016739599,0.0002957249,-0.0010675002,0.0014341507
B08_finite_frac_2021_summer,-0.0003000256,0.00019434761,0.0017660201,0.0022705428,-0.00010083049,-0.0038299542,0.0014102869
B04_finite_frac_2021_summer,-0.0003000254,0.00019434345,0.0017660253,0.0022705414,-0.00010083035,-0.0038299556,0.0014102869
B03_finite_frac_2021_summer,-0.0003000251,0.00019434487,0.0017660201,0.0022705358,-0.000100829304,-0.0038299554,0.0014102851
B02_finite_frac_2021_summer,-0.00030002536,0.00019434761,0.0017660146,0.002270538,-0.00010082922,-0.003829956,0.001410285
B11_max_2020_spring,-8.999319e-05,0.0034640175,-0.0032227852,-0.00081421563,0.0006852832,-2.456758e-05,0.001383477
B02_max_2021_spring,-7.071204e-05,-0.0026195473,0.0028012677,-0.0004939336,-0.0009147947,0.0013009028,0.0013668597
LBP_u8_0_2020_summer,0.0028468817,-0.0031151988,0.0011622244,-0.000695767,1.9629573e-05,-0.0002184416,0.0013430238
B05_median_2020_summer,-0.0026727566,-0.00021867431,0.0031119776,0.00060122524,-0.001139532,0.00031160944,0.0013426292
LBP_u8_7_2020_autumn,-0.002046082,1.6242217e-05,0.0038955465,-0.00185566,0.00010567225,-0.000115490824,0.0013391157
LBP_u8_2_2020_spring,-0.0011056701,0.0010599965,-0.0026091654,0.0029531296,-0.00012000669,-0.00017724217,0.0013375351
LBP_entropy_2020_autumn,0.0035982914,-0.0012827388,-0.0014270636,-0.0001916582,0.00039636594,-0.0010929689,0.0013315143
B06_max_2021_autumn,-1.29870605e-05,0.003684455,0.00025312617,-0.001027635,-0.00010224494,-0.0027934234,0.0013123119
NDBI_q25_2020_spring,0.002537157,-0.0033702173,0.0012459266,3.7542661e-06,0.00010903017,-0.0005260733,0.0012986931
NDMI_q75_2020_spring,-0.002536923,0.0033693977,-0.0012456918,-4.084827e-06,-0.000108983775,0.00052596146,0.0012985071
LBP_u8_1_2020_summer,0.00088098395,-0.0016730413,0.0026264307,-0.00222234,0.00013369032,0.00025259802,0.0012981807
TC_bright_mean_2021_summer,-0.0033457591,0.0018491603,-0.0003228503,0.0013412777,-0.00021960598,0.0006966166,0.0012958783
B08_finite_frac_2021_spring,-0.0007471,0.00024217223,-0.0018570097,0.0033227527,0.00029914375,-0.001259842,0.0012880034
B04_finite_frac_2021_spring,-0.0007471068,0.00024216839,-0.0018569784,0.0033227303,0.00029914602,-0.0012598424,0.0012879954
B02_finite_frac_2021_spring,-0.00074729614,0.00024200247,-0.0018569331,0.0033226223,0.00029914308,-0.0012597973,0.0012879657
B03_finite_frac_2021_spring,-0.00074729073,0.00024199777,-0.0018569318,0.003322625,0.00029914355,-0.0012597999,0.0012879649
LBP_u8_7_2021_autumn,-0.0029251825,0.0019304061,0.0017922532,-0.00090668706,0.00013300186,-2.4761152e-05,0.001285382
B08_max_2020_summer,0.0019818328,-0.00358229,0.0012329519,0.00048071015,0.0001504611,-0.0002652145,0.0012822434
LBP_u8_1_2020_spring,-0.003450922,0.0029866016,0.00084590213,-0.00033477723,-5.0845014e-05,5.144294e-06,0.001279032
B08_finite_frac_2020_summer,0.0012419401,0.0021063038,-0.0016002941,-0.00028721942,0.00046599377,-0.0019268874,0.0012714397
B04_finite_frac_2020_summer,0.0012417153,0.002106496,-0.0015998514,-0.0002870042,0.0004660007,-0.0019271519,0.00127137
B03_finite_frac_2020_summer,0.0012414124,0.002106607,-0.0015996953,-0.00028705172,0.00046601472,-0.0019273253,0.0012713511
B02_finite_frac_2020_summer,0.0012414034,0.002106601,-0.0015996791,-0.0002869825,0.00046601324,-0.0019273257,0.0012713341
B03_finite_frac_2021_autumn,0.00096646853,-0.0007338235,-0.0029907925,0.0013093546,-6.4686654e-05,0.0015134115,0.0012630896
B02_finite_frac_2021_autumn,0.0009664654,-0.0007338312,-0.0029907832,0.0013093536,-6.46866e-05,0.0015134136,0.0012630889
B04_finite_frac_2021_autumn,0.00096646446,-0.00073382776,-0.0029907909,0.0013093555,-6.468718e-05,0.0015134058,0.0012630887
B08_finite_frac_2021_autumn,0.00096647907,-0.0007338607,-0.0029907536,0.0013093228,-6.46884e-05,0.001513398,0.0012630838
NDBI_q75_2021_autumn,0.00238292,0.0013369694,-0.0005979709,-0.0021574595,-0.00024690497,-0.00072757003,0.0012416324
NDMI_q25_2021_autumn,-0.002382877,-0.0013369531,0.00059796986,0.0021574826,0.00024690648,0.000727569,0.0012416263
NDMI_q25_2020_summer,-0.001226193,5.932739e-05,0.0034818742,-0.0020487942,-0.0004477115,0.00018119483,0.0012408491
NDBI_q75_2020_summer,0.0012241735,-5.9161706e-05,-0.003481894,0.002046983,0.0004477511,-0.0001814417,0.0012402341
TC_bright_mean_2021_spring,-0.0024805542,-0.00039104634,-0.0008093581,0.0025835189,0.0010021437,0.00010204971,0.0012281117
LBP_u8_7_2020_spring,-0.0029823426,0.0011429632,0.00033185387,0.002185949,-0.00013925912,-0.00053852156,0.0012201483
B12_std_2020_summer,0.0014122116,-0.0007885558,0.0017742753,-0.002727956,-0.00011434536,0.00043923786,0.0012094303
B12_finite_frac_2021_summer,3.6364847e-05,-0.0012212784,0.001505407,-0.002386871,-2.81866e-06,0.002069591,0.0012037219
B06_finite_frac_2021_summer,3.635733e-05,-0.0012212783,0.0015054,-0.0023868594,-2.8189293e-06,0.0020695876,0.0012037171
B07_finite_frac_2021_summer,3.635675e-05,-0.0012212782,0.0015054006,-0.0023868596,-2.8189613e-06,0.0020695864,0.0012037168
B8A_finite_frac_2021_summer,3.635834e-05,-0.0012212772,0.0015053988,-0.0023868592,-2.819037e-06,0.002069586,0.0012037164
B11_finite_frac_2021_summer,3.6358666e-05,-0.0012212733,0.001505397,-0.0023868596,-2.8187956e-06,0.0020695867,0.0012037157
B05_finite_frac_2021_summer,3.6352558e-05,-0.0012212762,0.001505398,-0.0023868624,-2.8187e-06,0.0020695846,0.0012037155
BSI_median_2021_spring,-0.0010101914,0.0016631052,0.0019214809,-0.0012857645,-0.0011245921,-0.00016437513,0.0011949182
B03_max_2021_autumn,-0.0016555883,-0.00078788213,0.0026322738,0.0005745407,0.0003434234,-0.0011052581,0.0011831612
LBP_u8_3_2020_autumn,0.0010519631,0.00028487478,-0.0029195852,0.0022051102,-0.0003270414,-0.00029435387,0.001180488
LBP_u8_0_2020_autumn,9.4443e-05,0.00077847164,-0.0034136348,0.0022264442,-0.000107825654,0.00042279885,0.0011739364
LBP_u8_0_2021_summer,0.0009428553,-0.0022841743,-0.00065878284,0.0022882647,0.00027089915,-0.000559426,0.0011674004
LBP_u8_8_2021_summer,0.0007029383,-0.0017628421,-0.0010161012,0.0027846359,-0.0003634781,-0.00034558284,0.0011625964
LBP_u8_9_2021_autumn,-0.0028703231,-0.0005899217,0.00048300377,0.002440906,4.515728e-05,0.00048969756,0.0011531683
B08_finite_frac_2020_spring,0.0015999998,-0.0019121096,-0.0013212522,0.0010615329,-6.461756e-05,0.00063674443,0.0010993761
B04_finite_frac_2020_spring,0.0015999458,-0.0019121602,-0.0013212345,0.0010617635,-6.457718e-05,0.00063646154,0.0010993571
B02_finite_frac_2020_spring,0.00159996,-0.0019122962,-0.0013208694,0.0010616393,-6.4603075e-05,0.00063640246,0.0010992951
B03_finite_frac_2020_spring,0.0015999235,-0.0019122993,-0.0013208347,0.0010616399,-6.460855e-05,0.0006364174,0.0010992872
LBP_u8_6_2021_autumn,-0.00096294284,0.00010232263,0.0027455739,-0.0021608367,-0.00016098685,0.000435657,0.00109472
LBP_u8_2_2021_autumn,0.0005823473,0.0006891375,-0.0032254164,0.0016957857,1.1333785e-05,0.00024494072,0.0010748269
LBP_u8_4_2020_autumn,0.0016786486,0.0013657411,0.00017578967,-0.0026059942,-1.598881e-05,-0.0005969048,0.0010731778
LBP_u8_1_2020_autumn,-0.0018626845,0.00041170744,0.0024681047,-0.0010545867,-0.00030144813,0.00033963943,0.0010730285
LBP_u8_9_2020_autumn,-0.0023253846,-0.00016040546,-0.0004325159,0.0030165962,0.0001443876,-0.00024236794,0.0010536097
LBP_u8_8_2021_autumn,0.00013393335,-0.0009744669,-0.0010466551,0.0029945322,-0.00018395353,-0.0009246642,0.0010430341
B03_max_2021_spring,-7.8132725e-05,0.0005506877,0.0020533677,-0.0010974032,0.0005170351,-0.0019520208,0.0010414412
LBP_u8_6_2021_spring,-0.00073294336,-0.00213355,0.0028896574,-0.00021412165,6.1700826e-05,0.00013082768,0.0010271335
LBP_u8_4_2020_summer,0.0022834018,0.0002071209,0.0004747697,-0.0019741948,8.567601e-05,-0.0010801203,0.0010175473
LBP_u8_9_2021_summer,-0.000876474,0.0016548861,0.0010024318,-0.0021705676,0.00031645742,7.250732e-05,0.0010155541
LBP_u8_5_2020_summer,-0.0005542571,0.0013684997,-0.0012842804,0.0013501687,0.00023049112,-0.0011123732,0.000983345
NDBI_median_2021_summer,0.0002511582,0.00086422975,-0.00015311959,0.0017704249,-0.00036809393,-0.002375415,0.0009637402
NDMI_median_2021_summer,-0.0002511382,-0.0008642326,0.00015311572,-0.0017704107,0.00036809634,0.002375415,0.00096373475
TC_bright_mean_2020_summer,-0.0020463937,0.00028119242,-0.0008271777,0.0011024941,0.00042751554,0.0010627639,0.00095792295
B06_std_2020_autumn,-0.00038022082,-0.0009756295,0.0021543126,-0.0015141744,0.0004896402,0.00022662252,0.0009567666
LBP_u8_1_2021_autumn,-0.0005979825,0.00015180702,0.0019311436,-0.00210353,-8.518758e-05,0.0007018431,0.00092858233
B04_finite_frac_2020_autumn,0.0017634742,-0.0002841546,-0.0016198775,-0.0006522575,-0.000218358,0.0010110397,0.0009248602
B02_finite_frac_2020_autumn,0.0017633841,-0.00028380426,-0.0016201949,-0.00065216457,-0.00021835128,0.0010110831,0.0009248303
B03_finite_frac_2020_autumn,0.0017633655,-0.0002837773,-0.0016201833,-0.0006521677,-0.00021835002,0.001011076,0.0009248199
B08_finite_frac_2020_autumn,0.0017633426,-0.0002840686,-0.0016198766,-0.0006520274,-0.00021838085,0.0010110248,0.0009247868
B05_median_2021_spring,-0.0013865086,-0.001359761,0.0006845331,0.00050524203,-1.0675899e-05,0.0015605764,0.00091788283
LBP_u8_7_2020_summer,-0.0010697453,0.0016577629,0.0010903312,-0.0007216353,-1.6233167e-05,-0.0009412502,0.00091615965
NDRE1_median_2020_autumn,0.0002560496,0.0015441822,-0.0013302412,-0.001363939,0.00023782549,0.0006636985,0.0008993226
LBP_u8_8_2021_spring,8.481835e-05,-0.00039384546,0.0017850769,-0.0015142227,0.0006625496,-0.00062211184,0.0008437708
LBP_u8_6_2020_spring,-0.0007558867,-0.0017584034,0.001579989,0.0002534597,0.00020477184,0.0004766969,0.0008382013
LBP_u8_9_2020_summer,-0.0014840601,0.0016131967,0.0004001499,-0.0009093679,-9.584406e-05,0.0004742869,0.00082948426
LBP_u8_9_2021_spring,0.0010836482,-0.0019994664,-0.00046167328,0.00029876415,0.00038718237,0.00069328136,0.0008206693
LBP_u8_2_2020_autumn,-0.000458423,-0.0019456951,0.00053085276,0.0016214255,5.3353004e-05,0.00019908385,0.0008014722
B12_std_2021_spring,0.0007579095,0.00015728944,0.0014592153,-0.001901888,-0.00044060624,-3.469739e-05,0.0007919344
LBP_u8_3_2021_summer,0.00023030359,0.0010763732,-0.0022768881,0.0008051242,0.00025947907,-9.556558e-05,0.0007906223
B05_finite_frac_2021_autumn,-0.001307593,9.077239e-05,0.0022613122,-1.7473405e-05,-5.6034223e-05,-0.0009710149,0.0007840334
B07_finite_frac_2021_autumn,-0.0013075855,9.076072e-05,0.0022612815,-1.7467804e-05,-5.6033965e-05,-0.0009710064,0.0007840227
B06_finite_frac_2021_autumn,-0.001307585,9.0760856e-05,0.0022612817,-1.7467955e-05,-5.6034e-05,-0.0009710064,0.0007840227
B8A_finite_frac_2021_autumn,-0.0013075874,9.0750946e-05,0.002261275,-1.7465954e-05,-5.6033732e-05,-0.000971,0.00078401883
B12_finite_frac_2021_autumn,-0.0013075868,9.075735e-05,0.0022612656,-1.7459015e-05,-5.6033674e-05,-0.00097099954,0.000784017
B11_finite_frac_2021_autumn,-0.0013075868,9.075733e-05,0.0022612656,-1.7459004e-05,-5.6033685e-05,-0.0009709996,0.000784017
LBP_u8_7_2021_summer,-0.0018333523,0.0015457923,0.0007865181,-0.00029696256,-7.2709634e-05,-0.00012977616,0.00077751855
LBP_u8_5_2020_autumn,0.00064486807,-0.0013520045,0.0015174767,-0.00048599142,0.00016899253,-0.00049292616,0.0007770432
LBP_u8_2_2021_spring,2.9726792e-05,0.00036374922,-0.0022122338,0.0013355503,-9.7690514e-05,0.00058283185,0.00077029713
B05_finite_frac_2020_summer,-0.0012765921,-0.0007101696,0.0010679003,0.0004030716,-0.00021595435,0.00073126034,0.0007341581
B07_finite_frac_2020_summer,-0.0012763046,-0.0007102037,0.0010681084,0.00040302757,-0.00021592477,0.0007312879,0.0007341428
B06_finite_frac_2020_summer,-0.0012763033,-0.0007102039,0.0010681081,0.00040302542,-0.00021592488,0.00073128793,0.00073414226
B8A_finite_frac_2020_summer,-0.0012762867,-0.0007100627,0.0010683083,0.0004031802,-0.00021593079,0.00073100964,0.00073412975
B12_finite_frac_2020_summer,-0.0012769114,-0.0007094263,0.001068098,0.00040356402,-0.00021590409,0.0007308597,0.0007341272
B11_finite_frac_2020_summer,-0.0012763464,-0.00070989213,0.0010682789,0.0004032921,-0.00021592164,0.000730804,0.0007340892
LBP_u8_9_2020_spring,-0.0004897077,0.00017631632,-0.0016027726,0.0011618842,0.00011368222,0.0006412106,0.0006975956
B06_q75_2020_spring,-0.00042790995,-0.00038008884,-0.00019490322,0.001978912,-0.00073539687,-0.0002425506,0.00065996026
LBP_u8_3_2020_summer,-0.0011240703,-0.000645719,0.0005784598,0.0011191627,0.00013624382,-6.655622e-05,0.000611702
LBP_u8_6_2021_summer,-0.001334017,-3.927064e-05,0.00092687906,-2.9858458e-05,-0.0003328148,0.0008086677,0.0005785846
LBP_u8_1_2021_summer,0.0010126681,0.0002499967,-0.00023327857,-0.00064963626,0.00029312682,-0.00067355315,0.00051870995
LBP_u8_6_2020_summer,-0.00090357213,0.0012680917,-2.806103e-05,0.000114381095,0.00013842396,-0.0005901773,0.00050711783
B06_std_2021_autumn,-0.00058975397,0.000620434,2.6125688e-05,-0.0009233669,0.0007160848,0.00015035954,0.0005043542
B8A_finite_frac_2021_spring,0.00059966714,-0.000108131615,-0.00020074872,0.00069204223,0.00017669212,-0.00115942,0.0004894503
B11_finite_frac_2021_spring,0.00059965503,-0.00010812137,-0.00020075121,0.0006920494,0.00017669232,-0.0011594201,0.00048944826
B12_finite_frac_2021_spring,0.0005996552,-0.00010812187,-0.00020075128,0.00069204863,0.00017669234,-0.0011594202,0.00048944826
B07_finite_frac_2021_spring,0.0005996704,-0.00010812606,-0.00020074393,0.00069202797,0.0001766918,-0.0011594087,0.0004894448
B06_finite_frac_2021_spring,0.0005996685,-0.00010812614,-0.0002007402,0.00069202797,0.00017669192,-0.0011594084,0.00048944383
B05_finite_frac_2021_spring,0.00059964636,-0.00010810867,-0.000200764,0.0006920346,0.00017669583,-0.0011593963,0.000489441
LBP_u8_2_2020_summer,0.00044787937,-0.00072429964,0.0007745282,-0.00072345394,0.00010154264,0.00012212475,0.00048230475
LBP_u8_5_2020_spring,-0.00034141823,-0.00078250945,0.0012259295,-0.00024343948,8.533118e-05,5.736047e-05,0.0004559981
B05_finite_frac_2020_autumn,-0.00089671277,0.0003093076,0.00085968926,-0.00044627796,0.000100365396,7.362057e-05,0.00044766223
B06_finite_frac_2020_autumn,-0.0008968061,0.00030944223,0.0008597197,-0.00044608972,0.000100360994,7.3300114e-05,0.00044761982
B07_finite_frac_2020_autumn,-0.00089680654,0.00030944182,0.0008597197,-0.00044608954,0.00010036097,7.329917e-05,0.00044761962
B8A_finite_frac_2020_autumn,-0.0008967646,0.00030934945,0.00085971894,-0.00044610855,0.000100351564,7.330816e-05,0.00044760024
B12_finite_frac_2020_autumn,-0.00089670875,0.00030919898,0.0008595999,-0.00044611702,0.00010035982,7.342197e-05,0.00044756776
B11_finite_frac_2020_autumn,-0.00089670887,0.00030919857,0.0008595997,-0.0004461174,0.00010035981,7.3421885e-05,0.00044756776
LBP_u8_6_2020_autumn,-0.0010740375,0.00027500943,0.00088848703,-0.00018733086,0.0001559779,-5.783612e-05,0.0004397798
LBP_u8_5_2021_summer,0.00061697746,-0.00042227888,0.00036314625,-0.0007870686,-5.7269797e-05,0.00028568483,0.00042207097
LBP_u8_1_2021_spring,-0.00044951477,0.0003280452,0.0002634843,-0.0006798324,-0.00013033944,0.00067018834,0.00042023408
LBP_u8_5_2021_autumn,0.0006612396,-0.0004451782,0.00035370616,-0.0006447959,0.00012800275,-5.478791e-05,0.0003812851
LBP_u8_4_2021_summer,-0.00048414822,-6.381592e-05,0.00041467478,0.0007171373,-0.00012500494,-0.00046069658,0.00037757962
B05_finite_frac_2020_spring,-5.1003386e-05,0.0007120036,-0.00033094973,-0.0005461888,-8.407069e-06,0.00022437598,0.00031215473
B06_finite_frac_2020_spring,-5.1323063e-05,0.0007119773,-0.00033049815,-0.0005462293,-8.431589e-06,0.0002242189,0.00031211306
B07_finite_frac_2020_spring,-5.13167e-05,0.0007119801,-0.00033050007,-0.0005462275,-8.431694e-06,0.00022421393,0.00031211166
B12_finite_frac_2020_spring,-5.0880735e-05,0.00071201025,-0.00033069478,-0.00054653815,-8.361565e-06,0.00022418157,0.00031211117
B11_finite_frac_2020_spring,-5.087604e-05,0.00071201037,-0.00033069402,-0.00054653775,-8.36179e-06,0.00022418119,0.0003121102
B8A_finite_frac_2020_spring,-5.1069634e-05,0.00071201695,-0.00033065653,-0.0005461749,-8.405148e-06,0.00022401786,0.00031205683
LBP_u8_2_2021_summer,0.00010963521,-4.216756e-05,-2.4699973e-05,0.0006591872,-1.2966337e-05,-0.00068961317,0.00025637823
