feature,gain_importance,gain_normalized,split_importance,split_normalized
B05_std_2021_autumn,3.519389182417399,0.00025252944805659853,45.5,0.003528773072747014
B05_std_2020_autumn,3.4978485186590356,0.00025098382418617,38.833333333333336,0.003011736725091774
B05_max_2020_summer,3.4969117509369503,0.00025091660756886686,36.333333333333336,0.002817848094721059
B07_std_2020_spring,3.479587890574294,0.00024967355524676296,31.5,0.0024429967426710096
B8A_min_2020_autumn,3.4627199119489283,0.00024846321415877674,27.0,0.0020939972080037225
B06_max_2020_spring,3.458985958640369,0.0002481952889253895,27.666666666666668,0.0021457008427692467
B8A_median_2021_summer,3.440434873496997,0.0002468641785964975,14.333333333333334,0.0011116281474587665
NDVI_median_2020_summer,3.4228949875194608,0.0002456056256217337,14.0,0.0010857763300760044
SAVI_mean_2021_summer,3.4121809924108675,0.00024483685606229675,13.166666666666666,0.0010211467866190992
B06_min_2020_autumn,3.372669256497223,0.00024200173998252945,31.666666666666668,0.002455922651362391
B8A_q25_2021_summer,3.3155307811551515,0.00023790183886530835,25.0,0.0019388863037071507
NDRE1_std_2021_spring,3.2462294390188617,0.0002329292061804406,44.833333333333336,0.0034770694379814902
TC_green_std_2021_autumn,3.2386499415523153,0.00023238534864932818,44.166666666666664,0.003425365803215966
CRI1_mean_2020_autumn,3.198202099662543,0.00022948306343502606,31.5,0.0024429967426710096
NDVI_mean_2021_summer,3.180315485671978,0.00022819963141755984,11.833333333333334,0.0009177395170880513
SAVI_q25_2021_spring,3.1772452661489297,0.00022797933158671377,21.0,0.0016286644951140066
NDTI_std_2020_autumn,3.1640898947404517,0.00022703538406952542,48.833333333333336,0.0037872912465746343
TC_green_mean_2021_autumn,3.1335033152439187,0.0002248406816260482,37.833333333333336,0.0029341812729434882
IRECI_q25_2020_summer,3.0901435288845582,0.00022172945341295802,20.333333333333332,0.0015769608603484824
TC_green_mean_2020_spring,3.0656214812806866,0.00021996990400661195,33.166666666666664,0.0025722558295848195
CRI1_q25_2020_autumn,3.055173445862541,0.00021922021805809524,31.833333333333332,0.0024688485600537716
NDVI_std_2021_autumn,3.045889648185645,0.0002185540705587143,32.333333333333336,0.002507626286127915
TC_wet_std_2021_summer,3.0213622496995263,0.00021679413720638484,54.833333333333336,0.0042526239594643505
NDTI_std_2020_summer,2.9994962103755825,0.00021522516641189415,39.5,0.0030634403598572978
B8A_max_2020_spring,2.9783959519979057,0.00021371114328862413,26.333333333333332,0.0020422935732381984
NDRE2_median_2020_autumn,2.966212067007594,0.0002128369035861326,25.833333333333332,0.0020035158471640555
B06_q25_2021_autumn,2.9547625436449985,0.00021201535710025024,17.0,0.0013184426865208625
B06_mean_2021_autumn,2.9524943380589925,0.0002118526047943744,14.833333333333334,0.0011504058735329094
B05_max_2020_autumn,2.8960385706401817,0.0002078016905456435,46.833333333333336,0.0036321803422780623
B8A_q75_2021_autumn,2.8729662548685155,0.00020614616486626855,16.166666666666668,0.0012538131430639575
CRI1_q25_2021_spring,2.865234770392514,0.00020559140169397233,31.166666666666668,0.002417144925288248
B06_median_2020_spring,2.8604010072231176,0.00020524456095487412,17.5,0.0013572204125950054
IRECI_std_2021_spring,2.8556105657524617,0.00020490082871105864,46.833333333333336,0.0036321803422780623
SAVI_median_2020_summer,2.8547570123931414,0.00020483958303814674,13.666666666666666,0.0010599245126932423
NDRE2_q75_2020_summer,2.832994536331929,0.00020327804329837063,31.0,0.0024042190165968667
TC_bright_mean_2020_summer,2.8174430037421794,0.00020216216217873098,30.333333333333332,0.0023525153818313425
NDVI_q75_2021_spring,2.810465476055166,0.00020166149824977307,25.5,0.001977664029781294
NDVI_mean_2021_spring,2.7565861520755184,0.00019779545353547484,15.833333333333334,0.0012279613256811954
IRECI_std_2020_spring,2.7368673545637043,0.00019638055543984057,47.833333333333336,0.0037097357944263485
NDTI_std_2021_autumn,2.666452665465537,0.00019132803591120372,48.166666666666664,0.00373558761180911
SAVI_median_2020_spring,2.6629022477439626,0.00019107328004843105,19.666666666666668,0.0015252572255829585
IRECI_mean_2020_summer,2.6552186632883,0.00019052195388326055,12.333333333333334,0.0009565172431621943
CRI1_std_2021_spring,2.6298605766443566,0.0001887024155224681,40.333333333333336,0.003128069903314203
CRI1_q75_2021_spring,2.6242658026382437,0.00018830096938550104,30.333333333333332,0.0023525153818313425
B06_mean_2020_autumn,2.610878133376294,0.00018734035362115916,13.166666666666666,0.0010211467866190992
IRECI_q75_2021_spring,2.609423186628798,0.00018723595570434664,23.0,0.0017837753994105786
CRI1_median_2021_spring,2.5698300259300595,0.00018439499708913578,27.166666666666668,0.002106923116695104
B06_q25_2020_summer,2.548866815938254,0.00018289080770446278,26.0,0.0020164417558554367
SAVI_q75_2020_summer,2.5292146274320353,0.00018148068905621178,16.5,0.0012796649604467194
TC_green_std_2021_spring,2.5278757377069874,0.00018138461866849673,53.666666666666664,0.004162142598624683
B8A_mean_2020_spring,2.5086176771207342,0.00018000278018505097,12.0,0.0009306654257794323
IRECI_median_2020_summer,2.4598559130360322,0.0001765039396953164,12.333333333333334,0.0009565172431621943
B05_max_2021_spring,2.456860421153275,0.00017628900185451442,55.666666666666664,0.004317253502921255
B8A_std_2021_autumn,2.383539653269812,0.00017102796021206129,26.666666666666668,0.002068145390620961
SAVI_mean_2020_summer,2.357093598724532,0.00016913035605081676,10.666666666666666,0.0008272581562483842
B06_mean_2021_spring,2.354700602152055,0.00016895864952098258,10.666666666666666,0.0008272581562483842
IRECI_q25_2021_spring,2.3488377178501687,0.00016853796545905164,25.666666666666668,0.0019905899384726746
B8A_q25_2020_autumn,2.3479978871088556,0.0001684777044357399,23.166666666666668,0.0017967013081019597
B07_max_2021_autumn,2.327415204981662,0.0001670008193606047,24.333333333333332,0.0018871826689416265
NDRE2_q25_2020_autumn,2.315131017505337,0.00016611938257642686,35.666666666666664,0.0027661444599555345
NDVI_mean_2021_autumn,2.310116297378651,0.00016575955749312065,12.5,0.0009694431518535753
NDRE1_std_2020_summer,2.3074673271175925,0.00016556948388566473,33.5,0.0025981076469675816
NDRE1_median_2021_summer,2.29238329408084,0.000164487147622239,13.833333333333334,0.0010728504213846234
SAVI_std_2021_autumn,2.292190314602825,0.00016447330061682315,36.0,0.002791996277338297
TC_bright_std_2020_spring,2.277580830341776,0.0001634250150179284,43.166666666666664,0.00334781035106768
SAVI_q25_2020_spring,2.273653139019492,0.00016314318835132714,22.833333333333332,0.0017708494907191974
CRI1_mean_2021_spring,2.252456492106527,0.00016162224898709778,20.833333333333332,0.0016157385864226253
NDTI_median_2020_autumn,2.217854503132306,0.0001591394257685191,24.5,0.0019001085776330076
B07_q75_2020_spring,2.207858775553177,0.00015842219461343905,18.0,0.0013959981386691485
SAVI_std_2021_summer,2.207607178938512,0.00015840414160738,38.666666666666664,0.002998810816400393
B05_std_2021_spring,2.1883944684495873,0.0001570255571644663,48.166666666666664,0.00373558761180911
B07_median_2020_autumn,2.134815294037859,0.0001531810493137522,13.166666666666666,0.0010211467866190992
TC_bright_mean_2021_spring,2.1277230247718157,0.00015267215224372356,44.666666666666664,0.003464143529290109
SAVI_mean_2020_spring,2.1251264496767512,0.0001524858381870486,13.0,0.0010082208779277184
B8A_mean_2020_autumn,2.1090120939309904,0.00015132957238314299,11.333333333333334,0.0008789617910139083
TC_green_std_2020_spring,2.105691361579678,0.00015109129731199992,45.0,0.003489995346672871
NDTI_std_2020_spring,2.097712343696003,0.00015051877268407166,59.833333333333336,0.00464040122020578
NDRE2_mean_2021_spring,2.093070964172815,0.00015018573619720983,28.0,0.002171552660152009
NDRE1_std_2020_autumn,2.083146399749239,0.00014947361126694956,38.666666666666664,0.002998810816400393
B07_min_2021_summer,2.0829710403650097,0.00014946102856972123,31.0,0.0024042190165968667
TC_bright_std_2021_autumn,2.072717268497096,0.0001487252817636451,40.5,0.003140995812005584
B8A_max_2021_summer,2.066083646065939,0.00014824929433391578,23.166666666666668,0.0017967013081019597
SAVI_q25_2020_summer,2.0475442364854644,0.00014691902177069882,18.333333333333332,0.0014218499560519104
SAVI_std_2021_spring,2.047395307523402,0.00014690833555594965,46.833333333333336,0.0036321803422780623
TC_bright_std_2021_spring,2.0427078506175653,0.00014657199284309088,44.0,0.0034124398945245852
NDRE2_mean_2020_summer,2.0369316478936526,0.0001461575285113199,23.166666666666668,0.0017967013081019597
B07_max_2020_autumn,2.033087862218963,0.0001458817223914038,24.333333333333332,0.0018871826689416265
B06_std_2020_spring,2.026761777142459,0.00014542780192682153,44.166666666666664,0.003425365803215966
B06_median_2020_autumn,2.01955568857079,0.00014491073789231755,18.166666666666668,0.0014089240473605295
B06_std_2020_autumn,1.9901893429838917,0.00014280359183426068,26.333333333333332,0.0020422935732381984
IRECI_median_2020_spring,1.944420506075403,0.00013951950515796017,18.666666666666668,0.0014477017734346724
NDTI_q75_2020_autumn,1.9206920654488993,0.0001378169000455188,23.5,0.0018225531254847215
B05_std_2020_spring,1.9013191541319732,0.00013642682058896024,37.333333333333336,0.002895403546869345
IRECI_median_2021_spring,1.8993927746778354,0.00013628859559732497,14.333333333333334,0.0011116281474587665
B8A_min_2021_autumn,1.8925647118861282,0.00013579865633834784,26.166666666666668,0.0020293676645468176
TC_bright_std_2021_summer,1.8772442227779418,0.0001346993534599461,34.5,0.002675663099115868
B07_max_2020_summer,1.828858069848394,0.00013122746448730114,29.666666666666668,0.0023008117470658188
B8A_mean_2020_summer,1.8169761707104044,0.0001303748934087256,9.666666666666666,0.0007497027041000982
B8A_std_2021_spring,1.8161193175421129,0.000130313410962074,36.0,0.002791996277338297
TC_wet_std_2021_spring,1.8075317257247434,0.00012969721885902104,59.833333333333336,0.00464040122020578
B06_min_2021_autumn,1.8035722474375386,0.0001294131113577946,58.833333333333336,0.004562845768057495
TC_bright_std_2020_summer,1.7897543600435408,0.0001284216258198077,36.5,0.00283077400341244
SAVI_std_2020_autumn,1.7675415809621882,0.00012682777513991095,34.166666666666664,0.0026498112817331058
B06_std_2020_summer,1.7288800579887418,0.00012405366504538432,27.0,0.0020939972080037225
B05_std_2020_summer,1.7187164338977254,0.0001233243866823145,30.833333333333332,0.002391293107905486
B06_min_2021_spring,1.682106267520794,0.0001206974691607699,46.5,0.0036063285248953
B06_std_2021_autumn,1.6646266046955134,0.00011944323742432647,34.166666666666664,0.0026498112817331058
B05_mean_2021_spring,1.6370912366910488,0.00011746747091377917,29.166666666666668,0.002262034020991676
B06_q25_2020_autumn,1.6369212899761958,0.00011745527659599378,25.5,0.001977664029781294
B07_q25_2020_summer,1.6258814925370946,0.00011666312949050147,22.833333333333332,0.0017708494907191974
B8A_std_2021_summer,1.6245019504274392,0.00011656414214086064,23.333333333333332,0.0018096272167933405
B05_q75_2020_summer,1.6125614427175303,0.00011570736567619364,23.0,0.0017837753994105786
B8A_q75_2020_autumn,1.609681366056975,0.00011550070931290076,17.666666666666668,0.0013701463212863864
B07_std_2021_autumn,1.6075154792318547,0.00011534529876403811,24.5,0.0019001085776330076
NDRE2_mean_2021_summer,1.604870419762392,0.00011515550577062967,23.833333333333332,0.0018484049428674834
B8A_max_2021_spring,1.5740317160082782,0.00011294271246072409,24.166666666666668,0.0018742567602502457
B8A_std_2020_summer,1.5648774123801559,0.00011228585664776045,31.5,0.0024429967426710096
TC_bright_mean_2021_summer,1.5437076078912166,0.00011076684332869754,28.333333333333332,0.0021974044775347704
CRI1_mean_2020_summer,1.520761086766773,0.00010912034388972541,19.333333333333332,0.0014994054082001964
B07_max_2020_spring,1.4964242553724034,0.00010737408444499835,20.333333333333332,0.0015769608603484824
B07_min_2020_summer,1.4938890933799485,0.00010719217701006982,27.0,0.0020939972080037225
B8A_median_2020_autumn,1.4867821566543473,0.00010668222749449608,16.0,0.0012408872343725764
B07_median_2020_spring,1.4708688174732742,0.00010554038538728885,12.5,0.0009694431518535753
B07_std_2020_summer,1.4281034472945369,0.00010247180877714121,26.833333333333332,0.0020810712993123417
IRECI_q25_2020_spring,1.423751676357521,0.00010215955279866528,21.666666666666668,0.0016803681298795305
TC_bright_std_2020_autumn,1.4221863156479533,0.00010204723226362143,34.666666666666664,0.0026885890078072487
SAVI_std_2020_summer,1.4217018523128597,0.00010201247019205911,33.333333333333336,0.002585181738276201
B8A_max_2021_autumn,1.4216927808150406,0.00010201181927787527,24.833333333333332,0.0019259603950157694
TC_green_mean_2020_summer,1.4072201123746406,0.00010097335073014565,30.166666666666668,0.0023395894731399617
NDRE2_q25_2020_summer,1.4065466259908135,0.00010092502554189104,32.833333333333336,0.002546404012202058
NDVI_mean_2020_summer,1.378227312235443,9.889300796687732e-05,12.5,0.0009694431518535753
B07_q75_2021_summer,1.3768964076783352,9.879751054507995e-05,17.0,0.0013184426865208625
B07_min_2021_autumn,1.3729787013368575,9.851640033851233e-05,28.833333333333332,0.0022361822036089138
B07_max_2021_spring,1.3430589234547672,9.636954342587316e-05,27.5,0.002132774934077866
B06_max_2020_autumn,1.336028256904683,9.586506658306398e-05,29.666666666666668,0.0023008117470658188
NDVI_q25_2021_autumn,1.3225154665603138,9.48954729091344e-05,20.833333333333332,0.0016157385864226253
NDVI_mean_2020_spring,1.3206354439462302,9.47605741956189e-05,17.5,0.0013572204125950054
TC_green_mean_2020_autumn,1.3019168498291644,9.341744446606418e-05,18.5,0.0014347758647432914
SAVI_mean_2021_autumn,1.2928091372917454,9.276393173958793e-05,10.833333333333334,0.0008401840649397653
NDRE2_mean_2021_autumn,1.245578177394994,8.937493222413299e-05,19.166666666666668,0.0014864794995088156
CRI1_mean_2021_autumn,1.240933164435167,8.904163502448791e-05,21.166666666666668,0.0016415904038053876
NDRE1_mean_2021_autumn,1.2358330693678,8.867568396717581e-05,10.5,0.0008143322475570033
B06_mean_2020_summer,1.2134830648246862,8.707198684281908e-05,15.0,0.0011633317822242904
B8A_q75_2021_summer,1.1998942798002947,8.60969402639658e-05,16.166666666666668,0.0012538131430639575
NDRE2_mean_2020_autumn,1.1844538416116848,8.4989030586627e-05,24.833333333333332,0.0019259603950157694
IRECI_mean_2020_spring,1.1783504580513788,8.455108979580401e-05,15.0,0.0011633317822242904
B8A_median_2021_autumn,1.1630772656338497,8.34551806333477e-05,12.666666666666666,0.0009823690605449563
B8A_mean_2021_autumn,1.1593155680804255,8.318526464574737e-05,11.166666666666666,0.0008660358823225272
B07_min_2020_autumn,1.1217881815049775,8.049253311544385e-05,28.333333333333332,0.0021974044775347704
B07_q25_2020_autumn,1.1046658097304014,7.926393835949714e-05,15.666666666666666,0.0012150354169898144
B06_q25_2021_spring,1.1020206582822236,7.907413876626897e-05,16.833333333333332,0.0013055167778294812
CRI1_mean_2020_spring,1.0965478258173487,7.868144239481744e-05,24.0,0.0018613308515588647
NDRE2_median_2020_summer,1.0812220383759268,7.758175934102211e-05,20.833333333333332,0.0016157385864226253
B05_mean_2020_autumn,1.0791100617522413,7.743021705244764e-05,14.0,0.0010857763300760044
B07_median_2020_summer,1.0692676248521213,7.672398508175893e-05,12.666666666666666,0.0009823690605449563
B07_q75_2020_summer,1.0668991116502486,7.655403532611046e-05,19.833333333333332,0.0015381831342743393
B8A_q75_2021_spring,1.065700559966596,7.646803472218402e-05,13.666666666666666,0.0010599245126932423
B07_std_2021_spring,1.0450323857588348,7.498501526781424e-05,31.833333333333332,0.0024688485600537716
B8A_std_2020_autumn,1.0069595292548001,7.22531442127643e-05,25.333333333333332,0.0019647381210899126
B06_q75_2020_autumn,0.9899990850214143,7.103616836864645e-05,18.833333333333332,0.0014606276821260533
B06_median_2020_summer,0.974892304778526,6.995219990738394e-05,17.833333333333332,0.0013830722299777672
B07_min_2021_spring,0.952983547820016,6.838016396149334e-05,29.333333333333332,0.0022749599296830567
B8A_max_2020_summer,0.9502525901114799,6.818420744544561e-05,18.333333333333332,0.0014218499560519104
IRECI_q75_2020_spring,0.9127671378297842,6.549448485888403e-05,24.333333333333332,0.0018871826689416265
B06_q75_2020_summer,0.8873240214816178,6.366884529610372e-05,19.333333333333332,0.0014994054082001964
B8A_mean_2021_summer,0.8676213156431913,6.22551018387286e-05,9.0,0.0006979990693345743
B07_median_2021_summer,0.8650277139531681,6.206900113508026e-05,15.166666666666666,0.0011762576909156712
B07_std_2020_autumn,0.8547211598667369,6.132946700574473e-05,25.833333333333332,0.0020035158471640555
B8A_max_2020_autumn,0.8462625126448984,6.072252716376648e-05,20.666666666666668,0.0016028126777312445
B07_q25_2020_spring,0.8434130846411184,6.051806995719596e-05,17.666666666666668,0.0013701463212863864
IRECI_mean_2021_spring,0.8339367104793686,5.983810436867848e-05,15.5,0.0012021095082984333
B07_max_2021_summer,0.8041804135827988,5.770297783335806e-05,21.666666666666668,0.0016803681298795305
NDVI_mean_2020_autumn,0.7896039615552581,5.665706242180646e-05,8.833333333333334,0.0006850731606431932
B07_std_2021_summer,0.7658259551608353,5.495090077856774e-05,20.666666666666668,0.0016028126777312445
B07_mean_2020_spring,0.7622259167231581,5.4692584442258285e-05,10.0,0.0007755545214828603
B8A_median_2021_spring,0.7529391510967495,5.402622398130549e-05,13.0,0.0010082208779277184
SAVI_median_2021_summer,0.7147784795160987,5.128805186329278e-05,15.166666666666666,0.0011762576909156712
B07_mean_2020_summer,0.7135814233345931,5.120215856728602e-05,11.0,0.0008531099736311463
NDRE1_median_2021_spring,0.6769265784481225,4.857203519416632e-05,18.5,0.0014347758647432914
B05_mean_2020_summer,0.6717021800504881,4.81971649040678e-05,14.0,0.0010857763300760044
B8A_q25_2021_spring,0.6580096516609046,4.721467434746907e-05,14.166666666666666,0.0010987022387673852
B06_max_2020_summer,0.6406380240902081,4.5968194548022865e-05,22.666666666666668,0.0017579235820278166
B8A_median_2020_summer,0.6360896596764481,4.564183224609122e-05,11.5,0.0008918876997052893
B07_mean_2021_summer,0.615613266772319,4.4172573823606094e-05,9.166666666666666,0.0007109249780259552
NDRE1_mean_2020_spring,0.6082558870699964,4.3644654079847e-05,18.5,0.0014347758647432914
B06_mean_2020_spring,0.6054987892008891,4.3446821908684426e-05,14.333333333333334,0.0011116281474587665
NDRE1_mean_2020_autumn,0.5898850028585608,4.232647384749232e-05,9.833333333333334,0.0007626286127914792
B07_median_2021_spring,0.570162336640351,4.09112981575824e-05,14.666666666666666,0.0011374799648415283
B07_q25_2021_summer,0.5700536604795161,4.090350023314436e-05,15.666666666666666,0.0012150354169898144
B07_q75_2021_spring,0.5188914482035519,3.7232418531822174e-05,13.166666666666666,0.0010211467866190992
B06_median_2021_spring,0.48641237809230614,3.490192274875827e-05,17.166666666666668,0.0013313685952122435
B07_q25_2021_spring,0.46773044220147614,3.356142338520123e-05,11.5,0.0008918876997052893
B8A_q75_2020_summer,0.4451323245181508,3.1939923207216255e-05,14.666666666666666,0.0011374799648415283
B07_mean_2021_spring,0.43291413607948925,3.106322210292196e-05,9.166666666666666,0.0007109249780259552
B8A_mean_2021_spring,0.42499713744715945,3.049514759019819e-05,12.166666666666666,0.0009435913344708133
B05_finite_frac_2021_spring,0.3815024943581496,2.7374242898111268e-05,16.333333333333332,0.0012667390517553383
B05_finite_frac_2021_autumn,0.2438737285632063,1.749885985251267e-05,15.333333333333334,0.0011891835996070525
B05_finite_frac_2020_autumn,0.18956522108965146,1.3602019603758413e-05,13.666666666666666,0.0010599245126932423
B05_finite_frac_2020_spring,0.18723026812949684,1.3434477922033702e-05,6.5,0.0005041104389638592
B05_finite_frac_2021_summer,0.1686887815424901,1.2104056325764124e-05,6.5,0.0005041104389638592
B05_finite_frac_2020_summer,0.1671496648050379,1.1993618894704994e-05,5.333333333333333,0.0004136290781241921
B06_finite_frac_2020_autumn,0.08029083143386136,5.761169991456118e-06,1.8333333333333333,0.00014218499560519104
B06_finite_frac_2021_spring,0.07047098518766386,5.056558985392392e-06,2.5,0.00019388863037071507
B06_finite_frac_2021_summer,0.046069091108317174,3.30563104761874e-06,1.8333333333333333,0.00014218499560519104
B06_finite_frac_2020_spring,0.044560690946430746,3.1973976467113643e-06,1.3333333333333333,0.00010340726953104803
B06_finite_frac_2020_summer,0.041589661520750575,2.9842150794706538e-06,1.0,7.755545214828603e-05
B06_finite_frac_2021_autumn,0.0405636163905001,2.9105924714005403e-06,2.1666666666666665,0.00016803681298795304
B07_finite_frac_2020_summer,0.02991253323853016,2.1463370821388174e-06,0.5,3.8777726074143014e-05
B07_finite_frac_2020_autumn,0.02671453356742859,1.916868543716549e-06,0.3333333333333333,2.5851817382762007e-05
B07_finite_frac_2021_spring,0.02422007729182951,1.7378818975037902e-06,0.3333333333333333,2.5851817382762007e-05
B07_finite_frac_2021_autumn,0.016070829798991326,1.1531426530564063e-06,1.0,7.755545214828603e-05
B07_finite_frac_2021_summer,0.0010282251799556736,7.37790348590404e-08,0.3333333333333333,2.5851817382762007e-05
B8A_finite_frac_2021_spring,0.0,0.0,0.0,0.0
B8A_finite_frac_2020_spring,0.0,0.0,0.0,0.0
B8A_finite_frac_2021_summer,0.0,0.0,0.0,0.0
B8A_finite_frac_2021_autumn,0.0,0.0,0.0,0.0
B07_finite_frac_2020_spring,0.0,0.0,0.0,0.0
B8A_finite_frac_2020_autumn,0.0,0.0,0.0,0.0
B8A_finite_frac_2020_summer,0.0,0.0,0.0,0.0
