feature,mean_abs_shap,shap_tree_cover,shap_grassland,shap_cropland,shap_built_up,shap_bare_sparse,shap_water
TC_green_mean_2021_autumn,0.0006017275836891835,0.002090099296457503,0.0007814746307130856,0.0004963714284190235,0.00020425232553477794,3.5001789300209826e-05,3.166031710501378e-06
NDRE1_q75_2021_spring,0.0005976081134084422,0.00016693024903247599,0.0002586025167554547,0.00038758009538219194,0.0024882366872515773,0.0002704344720836413,1.3864659945311445e-05
B07_median_2021_autumn,0.0005953108725450764,0.00045290914808762456,0.0002635543172460044,0.0025403583769173636,0.00029833433567590264,1.0528383104427125e-05,6.180674239135428e-06
SAVI_q75_2021_spring,0.0005935311211062663,0.0001353340866499381,0.001642330172961791,0.00025631936020409623,0.001453947800245896,7.044071675297617e-05,2.814589822900342e-06
TC_green_mean_2020_summer,0.0005855869557685035,0.00045414631761638913,0.0002933086716880741,0.002424171078259237,0.00020305507690678606,0.00012669501699098644,1.214557314954831e-05
NDTI_mean_2020_autumn,0.0005826373327492415,0.00023144384729917937,0.00020005899807185016,0.002616779667076423,0.00037939797484725816,6.132801615475057e-05,6.815493045987434e-06
CRI1_q75_2020_summer,0.0005803092777760399,0.001916464563578524,0.0008309770164018096,0.0004565776237797002,0.00020971500087384572,4.738700393301533e-05,2.073445808934438e-05
B05_q75_2020_autumn,0.0005784458575314213,0.0020482444823253267,0.0001528266973622864,0.0003961928664090466,0.0006743909230407326,0.00017043887580366342,2.8581300247472602e-05
NDRE1_q75_2020_spring,0.0005760577666435939,0.0010149506431422187,0.0007639127988741716,0.0005368500303112814,0.0007924601340111166,0.0003196332818357357,2.8539711687039954e-05
NDRE1_median_2020_autumn,0.0005720423101112853,0.001091704148654299,0.0002487332987958398,8.606666217226365e-05,0.0018463663714624536,0.00012677784860061354,3.260553098224224e-05
TC_bright_std_2020_summer,0.0005711129807601931,0.001253518836859387,0.00030891380468666356,0.001073025355215841,0.0006707347168080468,4.784323981527164e-05,7.264193117594862e-05
NDTI_q75_2021_autumn,0.0005664250913827788,0.00036632272487244867,0.0017588819850945607,0.001068555104418367,0.00016585536810297618,1.3117374353838227e-05,2.5817991454481374e-05
TC_green_mean_2021_spring,0.0005575525880710911,0.0002080239711980346,0.0006470906090679004,0.00017840832971079013,0.002083584753994243,0.00016437034887173876,6.383751558383877e-05
CRI1_mean_2020_autumn,0.0005547734446249566,0.0010051108586549883,0.0012494513255341436,0.0007667357860926862,0.00023414818219221633,1.7797547229001323e-05,5.539696804670416e-05
B05_std_2021_autumn,0.0005517616581133374,0.0004496827860386972,0.0017810425917064608,0.0003801577959567313,0.0005494186379652329,0.00013315399093011512,1.7114146082786586e-05
SAVI_q75_2020_spring,0.0005508122455770203,0.0001533256522037191,0.0006217316081866337,0.00010899718014745635,0.0023424918030730897,6.329628030698796e-05,1.5030949544235558e-05
IRECI_std_2020_spring,0.0005501107398186606,0.00042319234045326505,0.00029539447996890326,0.0018850039787212296,0.0005524506789619213,0.00010870954227206974,3.59134185345746e-05
TC_green_std_2021_spring,0.0005477476403429994,0.000504596048634233,0.00021872724529105406,0.0012334570414374772,0.0010756780635378974,0.00021131323763268447,4.2714205524650546e-05
TC_green_std_2020_spring,0.00054605451551523,0.0008439215270897711,0.0009556209052796137,0.00044003631144383647,0.000524003339638541,0.0004718904627653902,4.08545468742276e-05
NDRE2_median_2021_spring,0.0005444801968756855,0.0002710376293652381,0.0021468752565489855,0.00033034385241794355,0.0003961637457357047,0.00010266376880268815,1.9796928383553415e-05
NDRE1_std_2021_autumn,0.0005428873672989341,0.0009840143059167536,0.000482271914805721,0.001154537395580543,0.0005806178214133164,2.799004274069194e-05,2.789272333657852e-05
NDRE1_std_2020_spring,0.000539629631880355,0.001008538489065072,0.00011708246973546807,0.0009748066483957176,0.0010177230227123447,3.937474947083454e-05,8.025241190269307e-05
NDTI_std_2021_summer,0.0005395539510283205,0.0004934217156662102,0.0005485980281229249,0.0015769337572961585,0.0005690902095661505,2.1200305753508087e-05,2.807968976497129e-05
TC_green_mean_2020_spring,0.0005390855447747214,0.000676750669465034,0.0007847815684536125,0.00030594811416810244,0.0013063611183926293,0.00013591114421215001,2.4760653956800573e-05
B05_median_2020_autumn,0.0005351044648688952,0.0019334605869245254,0.00011801526282050325,0.0005843889238257712,0.0003253350279720335,0.00016628097960691757,8.314600806362025e-05
B8A_q25_2020_summer,0.0005334080245018355,0.0009207986392108054,0.0002588910415532346,0.0007153982724290985,0.0012311345717046212,4.298249096989857e-05,3.1243131143355675e-05
TC_wet_std_2021_autumn,0.0005278807281386987,0.001260757557810109,0.0003675048635053611,0.0008249579023674745,0.0004627449533571341,0.00012705540296841232,0.00012426368882370166
NDRE2_q75_2021_summer,0.000525401917874466,0.0006153989228370359,0.0011440229700878939,0.0010278160302159523,0.0003285947245640969,2.6865547609332694e-05,9.713311932484784e-06
NDVI_std_2020_autumn,0.0005247062761219839,0.0014291916770002486,0.00018851118934974743,0.00020939245747670057,0.0012540808733901955,2.1105143978816485e-05,4.595631553619484e-05
NDRE1_median_2020_summer,0.0005242684506214993,0.0022918091316367567,0.0002442421892984743,0.00020300240475431714,0.0003933020073300999,1.0814948962527943e-05,2.440021746819603e-06
SAVI_std_2020_summer,0.0005225691140164901,0.000564428549884805,0.000632287620813553,0.0009571534671053843,0.0009275682517827277,2.972344484406467e-05,2.4253349668406253e-05
B8A_q25_2021_summer,0.0005220237382732997,0.00040245904496046886,0.00010677925954450953,0.00044879374813768116,0.0019624827989613547,6.065942064397156e-05,0.00015096815739181293
B8A_std_2021_spring,0.0005196990571606201,0.00026610731350984885,0.0014706343892787203,0.0008701423184129484,0.000392598062878743,2.128102588392258e-05,9.74312329995376e-05
B8A_q25_2020_spring,0.0005105447520696466,0.0002995489190396166,0.0008211210177328117,0.0012454376929006653,0.0005806920208525214,3.21614570149473e-05,8.430740487731756e-05
NDRE1_mean_2021_summer,0.0005058568433299265,0.0024147121150572153,0.00021223209923939586,6.580097610774811e-05,0.0003044770580217547,3.776990864526876e-05,1.489029081757999e-07
IRECI_q25_2021_summer,0.0005052360209968,0.002490629394485543,6.406243361060338e-05,0.00019281745523142403,0.0002353835102497303,4.6172618432481614e-05,2.3507139710176617e-06
IRECI_mean_2021_autumn,0.0005022711523709537,0.0003474854470038298,8.055948142804538e-05,0.00017333838060091056,0.0023460941258217176,6.514477232600508e-05,1.0047070452139242e-06
TC_green_std_2020_autumn,0.0005017694869428295,0.0005020808085309278,0.00023048134799859082,0.0006812426213009502,0.0013880417701433332,0.0001718947513304033,3.687562235277144e-05
B07_q25_2020_summer,0.0004975615687178937,0.0018965976799940995,0.0006889508517567618,0.0001180264855636468,0.00017348073864249404,2.4986211050582963e-05,8.332744529977668e-05
B8A_q75_2021_autumn,0.0004969377698915556,0.000518240202766407,0.0015372741198916916,0.0006713420052955377,0.00022764655833175932,2.4763926178089737e-05,2.359806885847838e-06
NDVI_q75_2020_autumn,0.0004914006423526169,0.0004635711072664989,0.0003541872580168445,7.094055404901597e-05,0.0020288370095918416,2.5134413681729822e-05,5.73351150977049e-06
B06_std_2021_summer,0.00048263606145129565,0.0003384049920018456,0.0010564116665289283,0.0009083236744213437,0.0005336715546853452,3.172311483211048e-05,2.7281366238200355e-05
SAVI_median_2020_spring,0.0004788645291286168,0.0016386347737667364,0.00018557061857145315,0.00017889802066776408,0.0008046566624247498,4.225974708427659e-05,2.316735225672029e-05
NDRE2_q75_2020_autumn,0.00047694891132340594,0.000826164810050168,0.0009385411167895058,0.00043299507515364235,0.0005491659496429053,5.4567664017989954e-05,6.025885228622416e-05
NDTI_median_2020_summer,0.0004739999441524612,0.0001438601974466262,0.001696741158336186,0.000517555100453233,0.0002580422705918999,0.00022117996736994842,6.6209707168730105e-06
TC_bright_mean_2021_summer,0.00047359681448688723,0.0016685423845598268,0.0005945811831755484,0.0001407149747588793,0.0001981291937378049,0.00023065638196205406,8.956768727210507e-06
B8A_max_2020_spring,0.00047314875386207097,0.0016805875252873673,0.0006120529766764373,0.00028248688056788324,0.00018015421425889936,7.394290633439812e-05,9.668020047440748e-06
TC_green_std_2021_autumn,0.00047214256325515806,0.0008984321364753649,0.00035001846855102796,0.0007511138401254475,0.0006942229235437166,7.584819905863805e-05,6.321981177675306e-05
B06_q25_2020_summer,0.0004720186964343339,0.001793579783014155,0.00033419530646526963,0.0001776750674148889,0.00047244329716919487,2.7556967472371322e-05,2.6661757070123403e-05
NDRE1_q25_2021_summer,0.0004696302222647436,0.00038976429902544906,0.000197732385943751,0.0013514236965763752,0.0006651935140740654,0.0001783953466536878,3.52720913151328e-05
SAVI_q75_2021_summer,0.00046910928327211567,0.0004477004229190365,0.0002902687641175338,0.00025861379844323166,0.0017172835478829875,3.985493250046704e-05,6.0934233769437486e-05
NDVI_q25_2021_summer,0.0004674109706449577,0.0002744468798854764,0.0009161600297493115,0.0005049546461381887,0.0004893929149396614,0.0006052067058813513,1.4304647275757167e-05
TC_bright_mean_2021_spring,0.0004576953609525898,0.00018000257918345653,0.0003987300085806434,0.001115590439128145,0.00036298621034026467,0.000679690783220788,9.172145262241268e-06
B8A_max_2021_spring,0.00045723496381069943,0.00022342751462189905,0.0006943202033176814,0.000830663076018728,0.0009408148215606418,4.8067793313273945e-05,6.116374031972712e-06
B06_min_2021_summer,0.00045404533226170397,0.0006420259540729251,0.0001288494066495277,0.0003127244974702348,0.0006780491582973076,3.7593252569501375e-06,0.0009588636518232783
NDTI_mean_2021_autumn,0.0004538706924584429,0.0003732146195524096,0.0013588005078324576,0.000652042490251683,0.0003074354147853758,1.6687212825507022e-05,1.5043909503224567e-05
CRI1_mean_2021_summer,0.00045349613033905564,0.00011396664007056388,0.00020008024630978655,0.0009525961730276388,0.0013940391484777387,4.440032015391403e-05,1.5894253994691626e-05
B06_std_2020_spring,0.00045298788549947536,0.0006839483085829187,0.000802624000290796,0.00021006093075125976,0.000877369020589973,0.00012071316551310583,2.3211887268798874e-05
IRECI_q75_2020_summer,0.00044620114583690404,0.0003584375648892056,0.0013341563822699778,0.0003819838564520583,0.0005845670623155782,1.6093070154883937e-05,1.968938939720402e-06
NDVI_q75_2021_summer,0.0004437445767532892,0.00023081215391773454,0.0008939510524274233,0.0003530595557369218,0.0011471758170013724,2.2306737814334327e-05,1.5162143621948334e-05
B06_q75_2020_spring,0.0004430222057213462,0.000980576165799573,0.0006752852281168157,0.0006928935599403887,0.00021986431056056891,8.016395491922057e-05,9.350014991510956e-06
IRECI_q25_2020_autumn,0.0004321231647479724,0.001410580531735434,0.0005776097366412233,0.00016433808859135106,0.00036118450979115283,3.8553905240739595e-05,4.0472216487933125e-05
B8A_min_2020_spring,0.00042928375887925195,0.00022001034490995696,0.0004957289484509566,0.0007526917973955598,0.0006419497974465887,4.853467009051424e-06,0.0004604681980633975
NDRE1_std_2020_summer,0.00042925098190729234,0.0010081246997272278,0.0010994600201933605,0.00021077847926460666,0.0001748931133592513,4.33402757503674e-05,3.8909303148940144e-05
NDRE2_median_2021_summer,0.00042886394915746495,0.0006525403666427947,0.0006890372483192252,0.000660604920908426,0.0004596909549592888,7.586120543036563e-05,3.5448998684689407e-05
B06_q25_2021_summer,0.0004281076557106826,0.0001631916867572754,0.0017843949084961441,0.00019572251759120753,0.00022694399313165418,5.4826968595151506e-05,0.00014356585969266253
SAVI_median_2021_summer,0.0004195085361707466,0.0006366797219293386,0.0002071075997528965,0.0014106369038836453,0.00012925784326875783,1.7084972077114232e-05,0.00011628417611272698
NDTI_q75_2020_summer,0.000418422764722585,0.0004842906351995549,0.0011619348002442857,0.00038527529180216324,0.00037043356757685014,0.00010312106493731731,5.481228575338845e-06
TC_wet_std_2021_summer,0.00041841421334134745,0.00034171780621890913,0.0008231098789380716,0.0003399788996652265,0.0007970953434565416,8.339141214851211e-05,0.00012519193962082353
IRECI_std_2021_spring,0.0004160044755794291,0.00048776135905623117,0.0006481049062830896,0.0009104643192436214,0.0003729826382464759,4.735108132231768e-05,2.936254932483893e-05
IRECI_q25_2021_autumn,0.00041500666626713407,0.0006370759413073633,0.0004785993034184821,0.0002643122676099445,0.0010711768677406223,1.696973939896942e-05,2.1905878127422805e-05
CRI1_mean_2021_autumn,0.0004141621316754534,0.0009134766130905053,0.0007994466912507024,0.00012683952097358413,0.0005791608405521664,8.52521936228701e-06,5.752390482347497e-05
NDTI_std_2021_spring,0.0004133845064419089,0.0006087337410112659,0.000395794205116322,0.0005818106714009928,0.0008041250866094522,4.602482797754335e-05,4.381850653587698e-05
B06_q25_2021_autumn,0.0004125980304667746,0.001207045133854875,0.00018176644810312658,0.0009329952042373974,0.00010572167143238655,1.7408609049755077e-05,3.0651116123106975e-05
NDRE2_mean_2020_spring,0.00041098605552776583,0.000611705132182716,0.0009828222914115578,0.0002996744574804799,0.00043368923734826584,8.419568046160418e-05,5.382953428197123e-05
TC_bright_std_2020_spring,0.0004107960291296474,0.00021677420231935447,0.0011026041230066778,0.0004540972104182226,0.0005897204778310305,7.60947775807761e-05,2.548538362182271e-05
B05_max_2021_spring,0.0004059319988392423,0.0006557447562188224,0.0010166275297758434,0.0002493139950843181,0.00023272610449546018,0.00025615097522715616,2.5028632233853698e-05
CRI1_q25_2021_spring,0.00040496400979794876,0.0010386195794992292,0.00012486474672327062,0.00035815895617405223,0.000740666135331724,0.00016236866375513473,5.105977304281669e-06
SAVI_std_2021_autumn,0.00040278177976766386,0.0005973372714052568,0.0004311267019193991,0.000636138596058925,0.0006431754095514465,5.343510525363123e-05,5.547759441732436e-05
B06_std_2021_spring,0.00040207110426708324,0.0005490363508859563,0.0012259581748353292,0.00022589810875459063,0.00026441875730918193,7.688451321837198e-05,7.023072059906945e-05
SAVI_mean_2021_spring,0.0004020322704323892,0.0003500748255299339,0.0015790167351058635,0.00015128602154713917,0.00021261748353767029,0.00011340619295125106,5.792363922477015e-06
NDTI_median_2021_autumn,0.0003999881672888448,0.0005062460946607139,0.0007946698982995618,0.000776437388949116,0.00029189232146584676,1.270418255156217e-05,1.7979117806268133e-05
B05_std_2021_summer,0.0003936099025859899,0.00045073341379116435,0.0002954117746537831,0.0008911353253426174,0.0006257426374273613,7.596825639314916e-05,2.2668007907863922e-05
NDRE1_q25_2021_spring,0.0003934282151827821,0.0010422706338351414,0.0001724597206492481,0.0005036418599691361,0.00027833224616944724,0.0003195138965155323,4.435093395818708e-05
NDVI_std_2021_autumn,0.00039263326804032933,0.00042887125985626324,0.00029780141714240817,0.000772017566932634,0.0007636635757286044,5.5098446707738826e-05,3.8347341874327036e-05
NDRE2_q75_2021_spring,0.00038783179026051154,0.00015774118996199083,0.0006639683250136608,0.0003016739820903098,0.0011381590266810774,4.825049225279498e-05,1.719772556323553e-05
B06_max_2021_spring,0.0003878102708203866,0.0006040611901129652,0.0006651954991414191,0.0007917158373489622,0.00018588569398349434,4.1593394444236354e-05,3.8410009891242874e-05
NDRE1_std_2021_summer,0.0003876232453761705,0.0003672454362889843,0.0006041155315881075,0.000568186551859833,0.0007008501564988439,4.4159255081796406e-05,4.1182540939458205e-05
NDVI_median_2021_spring,0.00038500580742785174,0.00037254397498333054,0.00035859456625027237,0.0011180098027232493,0.00018938541881790064,0.0002646409396725414,6.860142119815875e-06
IRECI_q25_2020_spring,0.0003843098324203815,0.0006801407799093912,0.00021306901295366492,0.00022806796775907457,0.001030460599531059,0.00012257047539600705,3.155015897309193e-05
NDTI_std_2020_spring,0.00038364175957135145,0.00044256305837645654,0.0003536887265285973,0.0004907209273268453,0.0008693636051173252,7.81785812970289e-05,6.73356587818551e-05
NDVI_median_2021_summer,0.0003815554192119974,0.0008214357074733618,0.0002943372866319441,0.00018727842776001172,0.0009432671830571786,2.785599539943931e-05,1.5157914950049116e-05
B8A_q25_2020_autumn,0.00037919165043581265,0.0003904987644090676,0.0004981955215532437,0.0005000175412379506,0.0008190632780769588,1.6273268315801226e-05,5.110152902185421e-05
IRECI_q25_2021_spring,0.0003790390923960678,0.0009181966376636253,0.00035502769077546813,0.00040685341146189124,0.0004920896374972307,7.698650077222083e-05,2.508067620597044e-05
B07_min_2020_spring,0.00037481465358435987,0.0003654310094178061,0.00016672568992840878,0.0012571490403736844,0.00028601837808330156,4.8739463470870544e-05,0.00012482434023208802
B07_max_2020_autumn,0.00037329718529775113,0.00035686099264248424,0.0003365769573768888,0.0012079184723571552,0.0002620007722545305,2.052405462132764e-05,5.59018625341206e-05
B07_q75_2020_spring,0.0003720571918230426,0.0006707128353607391,0.00045153027270823393,0.0009794691014616706,0.00010716360228439987,1.6170234939988748e-05,7.297104183223374e-06
B07_max_2020_summer,0.00037166548404050757,0.0005265459634552118,0.0008738332349156778,0.00023735670600065565,0.0005459491849721977,7.145930476860439e-06,3.916188442244201e-05
NDRE1_median_2021_autumn,0.0003699147633610565,0.00047855417190991416,0.0004452235759191079,0.00021510286871716204,0.0006877382025084598,0.00037599908034363053,1.6870680768064878e-05
B8A_q25_2021_autumn,0.0003679375406122529,0.00026813918528206365,0.0011952689390051926,0.00024160523027440224,0.0003812268816162083,1.7053502621061952e-05,0.000104331504874589
B07_std_2021_spring,0.0003659252797624635,0.0002243074576832351,0.0012863778495050943,0.0003285734104948037,0.00030303505053539304,2.7777599037375868e-05,2.5480311318878984e-05
SAVI_q25_2021_autumn,0.0003637989897041219,0.00018359649429364584,0.0010111657774694877,4.665349831623024e-05,0.0008846838245628959,4.137365144270039e-05,1.532069213977117e-05
B05_max_2020_autumn,0.0003616084157681779,0.0002799321418427901,0.0003655990284929376,0.0004214347156092509,0.00029574682130108877,0.0007943265210571409,1.2611266305858867e-05
SAVI_std_2021_summer,0.0003614801015828959,0.0003760738754447418,0.0004147394547120637,0.0007897024360856579,0.00044747579858940426,0.00010572198946494181,3.516705520056597e-05
NDRE1_median_2020_spring,0.0003575092865756695,0.00014476873447492666,0.0005261056273690951,0.0007070846770044357,0.0006000437313721615,0.00014880111900379453,1.8251830229603753e-05
IRECI_q75_2020_spring,0.0003526714997050541,0.0007975786308858093,0.0007857609415673102,0.00012249725868365097,0.0002386813899967648,7.627144529670301e-05,9.523933180008634e-05
B07_q75_2021_autumn,0.000351158368164319,0.0006445216738569249,0.0003984277370934635,0.0004744912026431755,0.0005428848469337099,2.155013071941263e-05,2.5074617739227197e-05
B06_min_2020_autumn,0.0003502576181605079,0.0007004825110034867,8.281659557462072e-05,0.0007271310884372423,0.0004832438345413008,7.82349563237029e-06,0.00010004818377402658
B06_median_2020_autumn,0.00034976293687753084,0.00014274694225066868,0.001063401139512507,0.00033728063049600515,0.0005341721613122833,1.8745033260106513e-05,2.231714433614231e-06
NDVI_q25_2020_autumn,0.00034944355649226786,0.00023941396381993178,0.0004971361433211781,5.928990355087617e-05,0.0012089562371783247,8.033083184438585e-05,1.1534259238910493e-05
B07_min_2021_autumn,0.0003435645025723038,0.000301865388247362,0.0011756933838944152,0.0002515616562665306,0.00019390437135060443,4.215853647551876e-05,9.620367919939181e-05
TC_wet_std_2021_spring,0.0003423859291525914,0.0003600734183009488,0.0005742480094782863,0.00030034761148835183,0.0003842104537011496,0.0001619468298980354,0.00027348925204877646
NDRE1_std_2021_spring,0.00034128472161545795,0.0003687973820111826,0.0002106740443485396,0.0007933896187943803,0.00043536973123448107,0.00013091602891731794,0.00010856152438684581
NDRE2_q75_2020_summer,0.0003409760646747821,0.00030307663884430335,0.00023142226426349754,0.0003485122086542226,0.0010847949474108156,5.997997395197011e-05,1.807035492388296e-05
NDTI_std_2020_autumn,0.0003381674251410362,0.0003320587849919996,0.00047238911680749367,0.0006561848894914017,0.0004972058582235957,2.6969082132326265e-05,4.419681919940026e-05
CRI1_mean_2020_summer,0.0003358477428015253,0.00015397832215737414,0.0007082543030118652,0.0008094624235431633,0.0002848897770278884,3.384232963119602e-05,2.4659301437664745e-05
B06_min_2021_autumn,0.0003343749208993689,0.000564282979189205,0.0003073460407142302,0.00021006535305607185,0.00034337280608640356,1.3350874441177363e-05,0.0005678314719091253
NDRE1_std_2020_autumn,0.00033281936968676003,0.0007388012827401356,0.00031494101091167326,0.0006918435116090965,0.00015513248754293947,3.2466410558109865e-05,6.373151475860577e-05
B06_median_2021_autumn,0.0003269969084512354,0.0007944859885232633,0.0007321297983564741,0.00025804988529757065,0.00015413235916326434,1.4982076632202416e-05,8.201342734637132e-06
NDTI_q75_2020_autumn,0.0003260085491926764,0.0003674123641840092,0.0006620613611142366,0.000298176333583968,0.0006019734927719616,1.773008828406618e-05,8.69765521781663e-06
SAVI_std_2020_autumn,0.0003207511453484562,0.000308887367686925,0.0007039189664565923,0.00023230938562993043,0.0006566180478597474,1.0036600418520189e-05,1.2736504039022156e-05
B8A_q75_2020_autumn,0.0003165176522796198,0.0008364507419347737,0.00041044174495547746,0.00041746046437108946,0.00015920983412921104,1.2952107733048608e-05,6.259102055411846e-05
NDTI_std_2020_summer,0.0003159817297982821,0.0003682054649423328,0.0003582502406166217,0.000740148035338489,0.0003309455218602754,4.576573869016945e-05,5.2575377341804013e-05
NDTI_std_2021_autumn,0.00031535681466946197,0.00027037510746985555,0.0004158234699282098,0.0005191113198917187,0.0005957120720682023,1.620901586721879e-05,7.490990279156648e-05
B05_q25_2020_summer,0.00031517551516592186,0.0007564194542437606,0.0006350933192898968,0.0001237853455647739,0.00029816504336766957,5.3805260277636165e-05,2.3784668251794237e-05
IRECI_q75_2021_autumn,0.0003123238141383189,0.00024181489813731804,0.00024009955095407383,0.0006600686271564738,0.0007077616390366918,1.5016898150655909e-05,9.18127139470001e-06
CRI1_q75_2021_spring,0.00031165182053195496,0.00031061543771971245,0.0006392516718846478,0.0001829432525579086,0.0005736825611713281,0.00016077079791324206,2.647201944890624e-06
B06_max_2020_autumn,0.0003090214567375588,0.0002830537693698425,0.00017369903549282562,0.0011840865423506453,0.00015947309472952442,3.9479215793808366e-05,1.4337082688706205e-05
B06_q75_2021_autumn,0.00030796795162512037,0.0003974059980758101,0.0007180189996958906,0.00025114007514029607,0.00030565246342194823,1.0552511520447005e-05,0.00016503766189633032
B05_mean_2021_autumn,0.00030176270796412945,0.000976834713126317,0.0002911501572093943,0.00044998253859447737,6.028237972650289e-05,8.073374761631011e-06,2.425308436645413e-05
B8A_std_2021_autumn,0.0003013879752414884,0.00011714777040910098,0.0009024951419137176,0.0002596591870388868,0.0005070623065476156,8.476855567455129e-06,1.348658997215435e-05
B05_mean_2020_spring,0.0003005406712157923,0.0003532590186133653,0.00019143463756183783,0.0003036692782562372,0.0008359871101686913,4.89389857191163e-05,6.995499697550565e-05
B8A_q75_2020_summer,0.0002991161987427659,0.0006843328355900606,0.00017318317788422516,4.942120680524989e-05,0.0008812723061913382,6.487665985721273e-06,0.0
IRECI_q75_2021_spring,0.0002987556080924248,0.00023201310276056708,0.0005527175673447919,0.0003750847492590962,0.0002950686914159944,0.00033627954756219896,1.36999021190013e-06
IRECI_mean_2020_summer,0.0002986688422003458,0.0005335216777085528,0.0006486224301695231,0.00030652987174163384,0.0002749904502600581,4.621154752958037e-06,2.3727468569348935e-05
NDVI_q75_2021_spring,0.0002981569901776484,0.00029831714292510625,0.00047706642463936724,0.0003663358378514457,0.0006133152809967321,3.118319150582303e-05,2.724063147416108e-06
NDRE2_q75_2021_autumn,0.00029786126651122933,0.00035898500877101346,0.0007839851561060195,0.00042076798234258353,0.00016629496648289574,1.4316125267778965e-05,4.281836009708485e-05
NDRE1_median_2021_summer,0.00029601346614025343,0.0010083336443344156,0.00033858201140215323,5.626971816344323e-05,0.00013713252571363654,0.00022390756946562867,1.18553277622433e-05
B8A_median_2021_summer,0.00029543176356595035,0.0002875185135070228,0.00012300696597810344,0.00027158641289344885,0.001075011556154842,6.004832715040109e-06,9.462300147244825e-06
B05_std_2020_autumn,0.0002949207899900417,0.0001898657105353524,0.00022178869782926074,0.0009593181312413429,0.00030917672080004057,7.025561104674896e-05,1.9119868487504557e-05
NDVI_mean_2020_autumn,0.00029465675132774624,0.0003140329347327726,0.0003232635881537101,1.2430318784318192e-05,0.0010674400220273804,1.5631153055852057e-05,3.5142491212444374e-05
SAVI_mean_2021_summer,0.0002937034342705692,0.00021605965426142257,8.786667985734275e-05,0.0006283292407391681,0.0007788123327104471,2.748093571628928e-05,2.3671762338745208e-05
NDRE2_q25_2020_autumn,0.00029253202346705645,0.0004943783178599938,0.0003868146321059252,0.0004343833674456138,0.00023887207699140086,0.00015036439858036047,5.037934781904456e-05
